"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6";"Position (mm) Run #7";"Position (mm) Run #8"
1,4548;18,7304;23,0836;30,3628;-21,2184;-14,3238;-9,2394;-7,4611
-1,1105;18,9024;22,7396;29,5026;-20,5149;-13,8238;-9,7393;-6,7732
-3,8647;19,0920;22,4311;28,6605;-20,0302;-13,1360;-10,4436;-6,0854
-6,6352;19,3563;21,7429;27,6462;-19,1705;-12,4641;-10,9758;-5,3975
-9,2172;16,5295;21,0725;26,4598;-18,3107;-11,6043;-11,3198;-4,7097
-11,7991;16,1131;20,2123;25,0832;-17,4824;-10,7446;-11,6639;-4,0218
-14,3970;18,6287;19,3697;23,7245;-16,2630;-9,9009;-12,0079;-3,3504
-16,8067;18,0951;18,3550;22,1936;-15,2631;-8,8692;-12,3680;-2,4741
-19,2321;17,7686;17,1505;20,4904;-13,8717;-7,8375;-12,5400;-1,8028
-21,4851;17,2876;15,9636;18,5974;-12,6841;-6,8222;-12,7280;-0,9264
-23,5658;16,6372;14,5870;16,7218;-11,3248;-5,6186;-12,7280;-0,2552
-25,4589;13,2775;13,2278;14,6566;-9,7613;-4,3986;-12,7440;0,6046
-27,3825;14,8790;11,6791;12,5914;-8,4021;-3,3834;-12,5560;1,4811
-28,9312;14,0361;10,1304;10,5433;-6,8548;-2,1798;-12,5880;2,1522
-30,4950;13,0038;8,5988;8,3058;-5,3238;-0,9762;-12,2280;3,0288
-31,9017;11,9715;6,8779;6,0684;-3,5882;0,2274;-12,0881;3,7167
-32,9340;10,9564;5,1571;3,8478;-2,0575;1,4310;-11,5561;4,3877
-33,9962;9,7520;3,4362;1,4214;-0,3217;2,6345;-11,2283;5,2643
-34,6843;8,5646;1,7154;-0,8161;1,2089;3,8381;-10,7123;5,9692
-35,4022;7,1711;-0,0055;-3,0535;2,9448;5,0417;-10,1964;6,4681
-35,7611;5,9836;-1,7264;-5,2910;4,4921;6,2622;-9,6967;7,1730
-35,9629;4,6070;-3,4472;-7,5284;6,0225;7,2939;-9,0088;7,6719
-35,7909;3,2305;-5,1681;-9,7821;7,7757;8,3256;-8,3209;8,3768
-35,6486;1,8539;-6,9053;-11,8473;9,1340;9,3573;-7,6331;8,9098
-35,1476;0,4774;-8,4377;-13,9126;10,6985;10,3890;-6,9615;9,2538
-34,4746;-0,8992;-10,1909;-15,9937;12,0740;11,4551;-6,1017;9,5806
-33,6148;-2,2757;-11,5514;-17,9025;13,4494;12,1257;-5,2419;10,1308
-32,8001;-3,6523;-13,1160;-19,6233;14,8423;12,9855;-4,3822;10,2857
-31,4246;-5,0452;-14,4926;-21,3598;16,0633;13,8626;-3,5224;10,6468
-30,0643;-6,2333;-15,8850;-22,9240;17,0950;14,5679;-2,6791;10,8188
-28,5322;-7,6261;-17,1052;-24,3005;18,1442;15,0838;-1,6308;11,0080
-26,8284;-8,8305;-18,1375;-25,7078;19,0040;15,6171;-0,7877;10,9908
-24,9528;-10,0511;-19,1855;-26,7401;19,8638;15,9611;0,2607;11,1800
-22,8901;-11,0834;-20,0458;-27,7877;20,7589;16,3051;1,1038;11,1972
-20,8429;-12,1157;-20,9216;-28,6631;21,2749;16,6665;2,1522;11,0252
-18,6241;-13,1480;-21,6253;-29,3665;21,8085;16,8385;3,0120;10,8532
-16,2336;-14,1963;-22,1569;-29,8977;22,1525;17,0280;3,8718;10,6812
-13,6555;-15,0724;-22,5010;-30,2569;22,5142;17,0455;4,7147;10,5264
-11,0774;-15,7606;-22,8605;-30,4440;22,7040;16,8735;5,7802;10,1823
-8,4994;-16,4487;-23,0480;-30,4591;22,7218;16,7015;6,4511;9,8554
-5,9376;-17,1526;-23,0635;-30,2871;22,5498;16,5470;7,3279;9,3222
-3,1878;-17,6845;-22,8915;-30,1454;22,3955;16,2029;7,9988;8,9953
-0,4380;-18,0285;-22,7350;-29,6447;22,0515;15,8763;8,8756;8,4792
2,3118;-18,3883;-22,4066;-28,9720;21,7429;15,3777;9,5806;7,9802
5,0784;-18,5603;-21,9062;-28,1275;21,0548;14,6721;10,0794;7,2750
7,6395;-18,7480;-21,2184;-27,0958;20,3667;14,1908;10,7844;6,7760
10,4065;-18,7637;-20,5461;-26,0794;19,6962;13,3133;11,3176;6,0878
12,9845;-18,5917;-19,7020;-24,9066;18,8536;12,6424;11,6443;5,3997
15,5800;-18,4355;-18,6703;-23,3593;17,8212;11,7994;12,1775;4,7115
17,9863;-18,0915;-17,6544;-21,8120;16,8064;10,7499;12,5387;4,0403
20,4103;-17,7633;-16,4666;-20,2960;15,6020;9,9069;12,6934;3,1632
22,6626;-17,2474;-15,0912;-18,3893;14,4150;8,8746;13,0720;2,4919
24,7254;-16,7472;-13,7157;-16,7018;13,0384;7,8593;13,0547;1,6149
26,8061;-16,0594;-12,3563;-14,6390;11,6619;6,6379;13,2440;0,9435
28,7151;-15,3874;-10,8090;-12,5762;10,3025;5,6225;13,2440;0,0833
30,4524;-14,5276;-9,2617;-10,5296;8,7538;4,4181;13,2613;-0,7936
32,0180;-13,6838;-7,7306;-8,2951;7,2051;3,2137;13,0893;-1,4651
33,4118;-12,6521;-6,0115;-6,0605;5,6733;2,0093;12,9346;-2,3419
34,6521;-11,6365;-4,2923;-3,8260;3,9356;0,8048;12,5906;-3,0135
35,5119;-10,4329;-2,5732;-1,5914;2,4037;-0,3996;12,2465;-3,8902
36,3901;-9,2293;-0,8541;0,6265;0,6661;-1,6040;11,9025;-4,5783
37,1150;-8,0257;0,8651;3,0496;-0,8659;-2,8084;11,5757;-5,2665
37,4590;-6,8385;2,5842;5,2841;-2,6033;-4,0293;11,0768;-5,9546
37,8400;-5,4466;4,3034;7,5187;-4,1520;-5,0452;10,3715;-6,6591
37,8585;-4,2595;6,0225;9,7703;-5,7007;-6,2660;9,8726;-7,1588
37,7236;-2,8840;7,7587;11,8159;-7,2494;-7,2983;9,1844;-7,8632
37,2075;-1,5086;9,3060;14,0851;-8,7981;-8,3306;8,5134;-8,3793
36,7284;-0,1331;10,8533;15,9586;-10,3629;-9,3629;7,6361;-8,9116
35,8682;1,2423;12,4178;18,0565;-11,7395;-10,4275;6,9650;-9,2394
35,0448;2,6178;13,7933;19,7756;-13,1320;-11,0995;6,1048;-9,7717
33,8587;3,9932;15,1687;21,4948;-14,3365;-11,9597;5,2446;-10,1319
32,5005;5,3687;16,5617;23,2317;-15,5409;-12,8360;4,4012;-10,2877
30,9700;6,7611;17,7828;24,8148;-16,7769;-13,5401;3,3521;-10,6479
29,2491;7,9647;18,8320;26,0004;-17,6214;-14,0562;2,4919;-10,8360
27,5643;9,1682;19,6918;27,4119;-18,6694;-14,5722;1,6484;-10,8199
25,4991;10,3890;20,5516;28,4616;-19,5453;-15,1042;0,6161;-11,0080
23,4517;11,6274;21,4468;29,3214;-20,2491;-15,4482;-0,4329;-11,0080
21,2320;10,1831;21,9628;30,2175;-20,7652;-15,8081;-1,2765;-11,0241
18,8223;13,4841;22,4965;30,7334;-21,2968;-15,9960;-2,3253;-10,8521
16,4301;14,7765;22,8582;31,2676;-21,6409;-15,9801;-3,1855;-10,6801
13,8481;12,9509;23,0302;31,6480;-22,0160;-16,1838;-4,0458;-10,5242
11,2662;14,0157;23,2200;31,6480;-22,0160;-16,0118;-4,9060;-10,1803
8,7014;16,7860;23,2378;31,6662;-22,0160;-15,8399;-5,7662;-9,8363
5,9472;17,4914;23,0836;31,5307;-22,0471;-15,6837;-6,6427;-9,4923
3,1929;18,1653;22,7396;31,0146;-21,7031;-15,3556;-7,3146;-9,1646
0,4387;17,0980;22,4133;30,5167;-21,3747;-14,8397;-8,1910;-8,6487
-2,3320;16,3575;21,9150;29,8649;-20,8588;-14,3238;-8,8792;-8,1490
-4,8975;16,1331;21,2446;28,8145;-20,3585;-13,8079;-9,5835;-7,4448
-7,6680;16,3897;20,3843;27,9903;-19,6863;-13,3239;-10,0996;-6,9452
-10,2499;17,5933;19,5418;26,8039;-18,8265;-12,4481;-10,6156;-6,2573
-12,8319;18,9376;18,5095;25,4453;-17,9825;-11,7763;-11,1317;-5,5695
-15,4456;18,7832;17,4947;23,8966;-16,9508;-10,9326;-11,6639;-4,8816
-17,6673;18,4391;16,3077;22,3657;-15,9350;-9,8848;-12,0079;-4,1938
-20,1083;18,1127;14,9312;20,6448;-14,7314;-9,0412;-12,3680;-3,5224
-22,1735;17,5966;13,5720;18,9592;-13,5438;-8,0095;-12,5400;-2,6461
-24,2542;17,0980;12,0233;16,8764;-12,1683;-6,9941;-12,7120;-1,9748
-26,1626;16,6547;10,4746;15,0008;-10,8090;-5,7742;-12,9000;-1,0984
-27,8834;13,0883;8,9259;12,9529;-9,2617;-4,7589;-12,9000;-0,4271
-29,6347;14,8964;7,3942;10,7154;-7,7144;-3,5553;-12,9160;0,4326
-31,0263;13,8467;5,6733;8,4780;-6,1671;-2,3517;-12,7440;1,3091
-32,2458;13,0038;3,9525;6,2405;-4,6198;-1,1481;-12,5720;1,9803
-33,2931;11,9887;2,2316;4,0030;-3,0890;0,0554;-12,4161;2,8568
-34,1682;10,7843;0,5108;1,7823;-1,3532;1,2590;-12,0721;3,5447
-34,8713;9,5799;-1,2101;-0,6440;0,1774;2,4626;-11,7442;4,2157
-35,4022;8,3755;-2,9310;-2,8814;1,9133;3,6662;-11,2283;5,0924
-35,7760;7,1881;-4,6518;-5,1189;3,4438;4,8866;-10,7123;5,7802
-35,7909;5,8115;-6,3890;-7,3563;5,1798;5,9014;-10,1964;6,4851
-35,6337;4,4181;-7,9377;-9,6100;6,7271;7,1220;-9,6967;6,9840
-35,3047;3,2305;-9,4864;-11,6752;8,2744;8,1537;-9,0088;7,6889
-34,8036;1,8707;-11,0351;-13,7404;9,8389;9,1853;-8,3209;8,2048
-34,1307;0,2886;-12,5998;-15,8216;11,2143;10,2342;-7,6493;8,7207
-33,3009;-0,8826;-13,9764;-17,7304;12,5898;11,0768;-6,7732;9,2538
-32,1124;-2,4643;-15,3688;-19,4512;13,9826;12,1430;-6,1181;9,5977
-30,7369;-3,6523;-16,5891;-21,1877;15,1861;12,8135;-5,0700;9,9417
-29,3918;-5,0288;-17,6214;-22,7364;16,4072;13,6907;-4,2102;10,2857
-27,6727;-6,4217;-18,6537;-24,3160;17,4389;14,3959;-3,3504;10,6468
-25,9689;-7,6261;-19,7173;-25,5204;18,4881;14,9118;-2,5071;10,8188
-24,1088;-8,8305;-20,4055;-26,7401;19,3479;15,4277;-1,4589;10,9908
-21,8587;-10,0350;-21,1092;-27,7877;20,2254;15,9611;-0,5991;11,1800
-19,8272;-11,2555;-21,6253;-28,6631;20,9309;16,3051;0,2440;11,1800
-17,4209;-12,2878;-22,1569;-29,3665;21,4468;16,6665;1,2924;11,1800
-15,0146;-13,3361;-22,5165;-29,8977;21,9805;16,8560;2,1355;11,1972
-12,6243;-14,1963;-22,7040;-30,2569;22,3422;16,8385;3,1840;11,0252
-10,0623;-15,0565;-22,7040;-30,4289;22,5142;17,0455;4,0437;10,8704
-7,2963;-15,9326;-22,7350;-30,6311;22,7040;16,8735;4,9035;10,5092
-4,7346;-16,6365;-22,3911;-30,4743;22,7218;16,7015;5,7633;10,3543
-1,9848;-17,1526;-22,0626;-30,1454;22,5498;16,5470;6,6401;10,0275
0,7650;-17,6845;-21,5467;-29,6295;22,4133;16,2029;7,3109;9,4942
3,5148;-18,0285;-21,0464;-29,1440;21,8795;15,8763;8,1878;9,1673
6,2815;-18,3883;-20,3742;-28,2994;21,5709;15,3603;8,8756;8,6512
8,8425;-18,5603;-19,5300;-27,2677;20,8828;14,8616;9,5635;8,1352
11,6095;-18,7480;-18,4983;-26,2514;20,2123;14,1734;10,2685;7,6361
14,2050;-18,7480;-17,4667;-25,0786;19,3521;13,5026;10,7844;6,9480
16,6113;-18,7794;-16,4666;-23,5158;18,5095;12,6251;11,3004;6,2599
19,0176;-18,4197;-15,0753;-22,1714;17,4947;11,9715;11,8335;5,5717
21,4593;-18,2792;-13,9036;-20,4523;16,2902;10,9220;12,1775;4,8836
23,5043;-17,7633;-12,3403;-18,7488;15,0858;10,0789;12,5387;4,2123
25,7747;-17,2474;-10,9809;-16,8737;13,8988;9,0466;12,7107;3,3353
27,6837;-16,7472;-9,4498;-14,7950;12,5222;8,0314;12,8827;2,6471
29,4028;-16,0594;-7,7144;-12,9360;11,1629;6,8099;13,0547;1,9757
31,1583;-15,3874;-6,1834;-10,6854;9,5970;5,7946;13,2440;1,1155
32,5338;-14,5276;-4,4643;-8,6388;8,2546;4,5902;13,2613;0,2386
33,9459;-13,6838;-2,7451;-6,4043;6,5168;3,3857;13,0893;-0,4329
34,9960;-12,6521;-1,0260;-4,1862;4,9681;2,1813;12,9173;-1,2931
35,8558;-11,6365;0,6932;-1,7633;3,4362;0,9769;12,7453;-2,1698
36,7525;-10,4329;2,4123;0,4712;1,6986;-0,2275;12,5906;-2,8415
37,2870;-9,2293;4,1314;2,6890;0,1666;-1,4320;12,2465;-3,7181
37,6495;-8,0257;5,8675;5,1122;-1,5709;-2,6364;11,9197;-4,4063
37,8585;-6,8385;7,3978;7,3468;-3,1031;-3,8573;11,4037;-5,0944
37,7051;-5,4630;9,1340;9,5984;-4,8403;-4,8732;10,9048;-5,7826
37,3610;-4,0711;10,6813;11,6612;-6,3890;-6,0939;10,1995;-6,4870
37,0540;-2,9005;12,2459;13,7240;-7,9377;-7,1262;9,7005;-6,9868
36,3843;-1,3201;13,6214;15,7867;-9,5026;-8,1585;9,0124;-7,6912
35,5610;-0,1498;15,0142;17,8846;-10,8792;-9,1909;8,3413;-8,2073
34,3566;1,4310;16,2178;19,5861;-12,2557;-10,2393;7,4641;-8,7234
33,1705;2,6178;17,4214;21,5125;-13,6482;-11,0995;6,7929;-9,2556
31,8304;3,9932;18,6601;23,0598;-14,8527;-11,9758;5,9327;-9,5997
30,1096;5,3687;19,5199;24,6250;-16,0729;-12,6639;5,0725;-9,9437
28,4068;6,7611;20,3797;26,0183;-17,1052;-13,3521;4,2292;-10,3039
26,5317;7,9817;21,2572;27,2219;-18,1533;-14,0562;3,1800;-10,4759
24,4665;8,9792;21,9805;28,4616;-19,0292;-14,5722;2,3198;-10,6479
22,4368;10,3718;22,3067;29,3214;-19,7173;-15,1042;1,4763;-10,8199
20,0271;11,5926;22,8582;30,2175;-20,4211;-15,4482;0,4274;-11,0080
17,6174;12,6243;23,0302;30,7334;-20,9372;-15,8081;-0,4162;-11,0080
15,2252;13,6733;23,2200;31,2676;-21,4688;-15,9801;-1,4651;-11,0241
12,6432;14,5331;23,2378;31,6480;-21,8284;-16,1680;-2,3253;-10,8521
10,0785;15,5846;23,0658;31,6480;-22,0005;-16,1838;-3,1691;-10,6801
7,3072;14,2050;22,9294;31,6662;-22,2035;-15,9960;-4,2178;-10,5081
4,7422;16,7860;22,4133;31,5125;-22,0160;-16,0277;-5,0780;-10,3523
1,9880;17,4914;21,8972;31,2048;-22,0471;-15,6837;-5,9546;-10,0083
-0,7662;18,0600;21,4166;30,5167;-21,7031;-15,3398;-6,6264;-9,6805
-3,5204;17,9898;20,5564;29,8467;-21,3747;-15,0117;-7,5029;-9,1646
-6,2910;18,7304;19,7138;29,0046;-20,8744;-14,4958;-8,1910;-8,6487
-8,8729;18,9200;18,6815;27,9903;-20,1866;-13,9958;-8,8792;-8,1327
-11,4548;18,9200;17,6667;26,7859;-19,5144;-13,3079;-9,5835;-7,6168
-14,0527;18,9200;16,4623;25,6174;-18,6703;-12,6201;-10,0834;-7,1172
-16,4783;18,9552;15,2753;24,0687;-17,6386;-11,9483;-10,8038;-6,4293
-18,7157;18,6287;13,9161;22,5378;-16,6069;-11,0885;-11,1317;-5,7415
-20,9688;18,0600;12,3501;20,8169;-15,5911;-10,2448;-11,6639;-5,0536
-23,0340;18,1127;10,9908;19,1137;-14,4034;-9,2131;-12,0079;-4,3657
-25,1301;17,6141;9,4592;17,2381;-13,0280;-8,1814;-12,3680;-3,6779
-26,8509;16,9260;7,7213;15,1729;-11,6525;-7,1498;-12,5400;-3,0065
-28,5870;16,2378;6,1896;13,1077;-10,2932;-6,1344;-12,7280;-2,1467
-30,1509;15,5671;4,4687;11,0596;-8,7459;-4,9308;-12,7120;-1,2703
-31,5576;14,7069;2,7479;8,8222;-7,1986;-3,7272;-12,9160;-0,5991
-32,5899;13,8641;1,0270;6,5847;-5,6513;-2,5237;-12,7280;0,2773
-33,6521;12,8317;-0,6939;4,3641;-4,1040;-1,3035;-12,7440;0,9485
-34,3403;11,7994;-2,4147;1,9377;-2,5732;-0,2884;-12,5880;1,8083
-35,0582;10,7843;-4,1356;-0,2998;-0,8375;0,8984;-12,2441;2,6849
-35,4171;9,5799;-5,8728;-2,5207;0,6932;2,3074;-11,9001;3,3727
-35,6040;8,3926;-7,4052;-4,9468;2,4291;3,3223;-11,5722;4,0437
-35,6189;6,9990;-9,1423;-7,1842;3,9595;4,5259;-11,0402;4,9204
-35,4766;5,8115;-10,7071;-9,4379;5,6956;5,7464;-10,7285;5,6083
-34,9756;4,4350;-12,0836;-11,5031;7,2429;6,7611;-10,0244;6,3131
-34,2877;3,0584;-13,4602;-13,5683;8,8073;7,9817;-9,5247;6,8120
-33,6298;1,6819;-14,8527;-15,6495;10,1656;9,0305;-8,8368;7,5169
-32,6131;0,3053;-16,0571;-17,5425;11,7301;9,8731;-8,1490;8,0328
-31,4246;-1,0712;-17,2773;-19,4669;13,1229;10,9220;-7,4774;8,5488
-30,0643;-2,4478;-18,3253;-21,0000;14,3264;11,7818;-6,6176;9,0818
-28,5322;-3,8243;-19,1855;-22,7519;15,5300;12,6589;-5,7578;9,4086
-26,8284;-5,2173;-20,0614;-24,1285;16,7511;13,3294;-4,8980;9,9417
-24,9528;-6,4054;-20,7496;-25,5204;17,7828;14,2239;-4,0382;10,3028
-22,8901;-7,7982;-21,4688;-26,7401;18,8320;14,7398;-3,1785;10,4577
-20,8429;-9,0026;-21,8129;-27,7877;19,7095;15,2558;-2,3352;10,8188
-18,6241;-10,2232;-22,1569;-28,6631;20,3973;15,7891;-1,2869;11,0080
-16,2177;-11,2555;-22,5320;-29,3665;21,1029;16,1331;-0,4438;10,9908
-13,8274;-12,2878;-22,5320;-29,8977;21,6365;16,4945;0,6046;11,1800
-11,2493;-13,3361;-22,5475;-30,2417;21,9805;16,6665;1,4477;11,1972
-8,6874;-14,1963;-22,3911;-30,6160;22,3422;16,8385;2,4961;11,0080
-5,9213;-15,0565;-22,0626;-30,6311;22,5320;17,0455;3,3559;11,0252
-3,3597;-15,9326;-21,5467;-30,4591;22,5320;16,8735;4,1988;10,8704
-0,6099;-16,6365;-21,0464;-30,3174;22,5498;16,7015;5,2474;10,5092
2,1399;-17,1526;-20,3742;-29,8015;22,3955;16,5470;6,1242;10,3543
4,8897;-17,6845;-19,5144;-29,3159;22,0515;16,2029;6,7951;10,0103
7,6565;-18,0285;-18,6703;-28,4714;21,7252;15,8589;7,6719;9,6834
10,2346;-18,3883;-17,6544;-27,4397;21,2268;15,5497;8,3597;9,1673
12,8126;-18,5603;-16,4508;-26,4233;20,5387;14,8442;9,0476;8,6512
15,4081;-18,7480;-15,2472;-25,2351;19,8682;14,3455;9,7355;8,1352
17,8144;-18,7637;-14,0596;-23,8751;19,0256;13,6747;10,4405;7,6361
20,2384;-18,5917;-12,7001;-22,3278;17,9933;12,8145;10,9564;6,9310
22,4729;-18,4355;-11,1528;-20,7961;16,9785;11,9542;11,4723;6,4319
24,7432;-18,0915;-9,6055;-19,0926;15,7741;11,0940;12,0055;5,7437
26,6342;-17,7633;-8,0745;-17,2175;14,5696;10,2510;12,3495;5,0556
28,5432;-17,2474;-6,3390;-15,1388;13,3825;9,2187;12,7107;4,3843
30,2805;-16,7472;-4,8081;-13,2798;12,0233;8,2034;12,8827;3,5073
31,8461;-16,0752;-3,0890;-11,0292;10,4574;6,9820;13,0547;2,8360
33,2398;-15,2154;-1,3698;-8,9826;9,0979;5,9666;13,2440;1,9590
34,4618;-14,3557;0,3493;-6,7644;7,5492;4,7622;13,2440;1,2876
35,5119;-13,5118;2,0685;-4,3416;6,0175;3,5410;13,2440;0,4274
36,3901;-12,4802;3,7876;-2,1071;4,2798;2,5254;13,2613;-0,4495
37,0965;-11,4645;5,5068;0,1108;2,7479;1,3210;13,1066;-1,1210
37,6495;-10,2610;7,2429;2,5339;1,0103;0,1166;12,7453;-1,9978
37,8400;-9,0574;8,7902;4,7685;-0,5218;-1,0878;12,5906;-2,6694
37,8585;-7,8538;10,3375;7,0030;-2,2592;-2,2923;12,2638;-3,5461
37,7051;-6,6665;11,9020;9,2376;-3,8079;-3,4967;11,7305;-4,2342
37,3981;-5,2747;13,2775;11,4893;-5,3402;-4,7175;11,4037;-4,9224
36,7099;-4,0876;14,6529;13,5521;-7,0773;-5,7335;10,9048;-5,6105
36,0587;-2,7121;16,0458;15,6323;-8,6423;-6,9542;10,2166;-6,2987
35,0264;-1,3367;17,2669;17,5232;-10,0188;-7,9865;9,5285;-7,0031
34,0308;0,0388;18,2986;19,4318;-11,3954;-9,0350;8,8404;-7,5192
32,6725;1,4142;19,3479;21,1509;-12,7719;-9,8952;8,1522;-8,0353
31,1421;2,7897;20,2077;22,8879;-14,1644;-10,7554;7,4811;-8,5513
29,4212;4,1651;21,1029;24,4530;-15,3847;-11,6157;6,6209;-9,0674
27,7364;5,5575;21,6011;25,8464;-16,4170;-12,4919;5,7607;-9,5997
25,6712;6,7441;22,3245;27,0500;-17,4493;-13,1800;4,9005;-9,9437
23,6238;8,1366;22,6862;28,2897;-18,4974;-13,8841;4,0571;-10,3039
21,3863;9,3402;22,8582;29,1495;-19,3733;-14,4161;3,0080;-10,4759
19,1841;10,5609;23,0480;30,0274;-20,0614;-14,7443;2,1645;-10,6479
16,5847;11,7650;23,0480;30,7334;-20,7652;-15,2762;1,1155;-10,8199
14,1924;10,7330;23,0836;31,2676;-21,2968;-15,6361;0,2720;-11,0080
11,6277;13,6560;22,7396;31,6480;-21,6409;-15,8081;-0,7769;-11,0080
8,8564;14,7225;22,3955;31,6480;-22,0005;-15,9960;-1,6206;-11,0241
6,2914;15,3929;22,0870;31,6662;-22,1880;-15,9960;-2,6694;-10,8360
3,5372;16,2701;21,3989;31,5125;-22,2035;-16,0118;-3,5296;-10,8521
0,7830;16,9755;20,7284;31,1866;-22,0315;-15,8399;-4,3898;-10,6962
-1,9877;17,4914;19,8859;30,6887;-21,8751;-15,6837;-5,2501;-10,3523
-4,5532;18,0424;18,8536;30,0188;-21,5311;-15,3398;-6,1103;-10,0083
-7,3237;18,4077;17,8388;29,1767;-21,2184;-15,0117;-6,9868;-9,6643
-9,9057;16,2850;16,6344;28,1624;-20,5149;-14,4958;-7,6749;-9,3365
-12,5037;18,7304;15,4474;26,9580;-20,0302;-13,9799;-8,3631;-8,8206
-14,9133;18,9200;14,0708;25,7895;-19,1705;-13,4799;-9,0512;-8,3047
-17,3230;18,9200;12,7116;24,2408;-18,3264;-12,8080;-9,7555;-7,7888
-19,7641;18,9376;11,1629;22,7099;-17,2947;-11,9483;-10,2716;-7,2891
-21,8293;18,7832;9,6142;20,9890;-16,2788;-11,0885;-10,7877;-6,5850
-23,9100;18,4391;8,0825;19,2858;-15,0753;-10,2287;-11,3037;-6,0854
-25,8184;18,1127;6,3447;17,4102;-13,8876;-9,3851;-11,8359;-5,4139
-27,5393;17,5966;4,8129;15,3450;-12,5122;-8,3534;-12,1960;-4,5377
-29,2905;17,1155;3,0920;13,2798;-11,1367;-7,3217;-12,3680;-3,8498
-30,6671;16,2378;1,3712;11,2317;-9,7774;-6,3063;-12,5400;-3,1785
-32,0737;15,5671;-0,3497;8,9943;-8,2301;-5,0864;-12,7120;-2,3021
-33,1210;14,7069;-2,0705;6,7738;-6,6828;-4,0711;-12,9000;-1,6308
-33,9962;13,8641;-3,7914;4,3473;-5,1355;-2,8675;-12,9160;-0,7544
-34,6993;12,8663;-5,5286;2,1098;-3,6047;-1,6640;-12,7280;-0,0832
-35,2451;11,4381;-7,0610;-0,1110;-1,8690;-0,4604;-12,7600;0,7766
-35,4171;10,6294;-8,7981;-2,5372;-0,3383;0,7432;-12,4000;1,6531
-35,6189;9,2187;-10,3629;-4,7747;1,3975;1,9468;-12,2441;2,3409
-35,4618;8,2034;-11,7395;-7,0121;2,9448;3,1504;-11,9001;3,0120
-35,1327;7,0160;-13,1160;-9,2496;4,4753;4,3708;-11,5722;3,8886
-34,6317;5,6395;-14,5085;-11,5031;6,2114;5,3856;-11,0563;4,5765
-33,9588;4,2629;-15,7130;-13,5683;7,7757;6,6061;-10,5404;5,2643
-33,1140;2,8696;-16,9332;-15,6495;9,1340;7,6378;-10,0406;5,9522
-32,1124;1,6986;-17,9655;-17,5425;10,6985;8,6695;-9,3527;6,6571
-30,7369;0,1333;-19,0135;-19,4669;12,0740;9,7012;-8,6649;7,1560
-29,3918;-1,2433;-19,8894;-21,0000;13,4667;10,7501;-7,9770;7,8609
-27,6727;-2,6364;-20,5931;-22,7519;14,6703;11,6098;-7,3054;8,3768
-25,9689;-3,8243;-21,1092;-24,1285;15,8739;12,4869;-6,4456;8,9098
-24,0933;-5,2009;-21,6409;-25,5204;17,0950;13,1575;-5,5859;9,2367
-22,0461;-6,5938;-21,9849;-26,7401;18,1442;14,0519;-4,7261;9,7697
-19,8272;-7,7982;-22,3600;-27,7724;19,0216;14,5505;-3,8663;10,1308
-17,4209;-9,0026;-22,3600;-28,8352;19,6918;15,2732;-3,0230;10,2857
-15,0146;-10,2070;-22,3755;-29,5385;20,5870;15,5997;-1,9913;10,6468
-12,6243;-11,4275;-22,2035;-30,0697;21,1029;16,1505;-0,9430;10,8188
-10,0462;-12,4598;-22,0626;-30,4137;21,6365;16,3051;-0,0832;11,0080
-7,4844;-13,5081;-21,5467;-30,7880;21,9805;16,6665;0,7599;11,0080
-4,7346;-14,3683;-21,0464;-30,8031;22,3600;16,8560;1,8083;11,0080
-1,9848;-15,2445;-20,3585;-30,6311;22,3600;16,8560;2,6513;11,0252
0,7817;-15,9326;-19,6863;-30,4894;22,3600;16,8735;3,6998;10,8360
3,3429;-16,6365;-18,8422;-29,9735;22,3955;16,7015;4,5596;10,8704
6,0927;-17,1526;-17,8106;-29,4879;22,0515;16,5470;5,4194;10,5092
8,8596;-17,6687;-16,7947;-28,6281;21,7075;16,2029;6,2792;10,3543
11,4377;-18,2163;-15,6070;-27,7836;21,3989;15,8589;7,1560;10,0103
14,0157;-18,3883;-14,2315;-26,7672;20,7107;15,5323;7,8268;9,6834
16,6113;-18,5603;-12,8561;-25,5790;20,0226;15,0336;8,7037;9,1502
19,0176;-18,7480;-11,4967;-24,2189;19,3521;14,3455;9,4086;8,8233
21,4593;-18,7637;-9,9494;-22,6872;18,5095;13,6573;9,9074;8,3072
23,5043;-18,5917;-8,4021;-20,9524;17,4947;12,9865;10,6125;7,8082
25,7747;-18,4355;-6,8711;-19,4365;16,2728;12,1263;11,1284;7,1030
27,6837;-18,0915;-5,1355;-17,5613;15,2753;11,2661;11,6443;6,6039
29,4028;-17,7633;-3,6047;-15,4826;13,8814;10,4230;12,1775;5,9158
31,1401;-17,2631;-1,8856;-13,6236;12,6943;9,3907;12,5387;5,2276
32,7240;-16,5595;-0,1664;-11,3730;11,3349;8,3584;12,6934;4,5564
33,9276;-16,0752;1,5527;-9,3264;9,7863;7,3431;13,0547;3,6793
35,1680;-15,2154;3,2719;-7,0918;8,2376;6,1217;13,2440;3,0080
36,0277;-14,3557;5,0079;-4,8737;6,6889;5,1063;13,2267;2,1310
36,9245;-13,5118;6,5382;-2,4509;5,1402;3,9019;13,4333;1,4596
37,4590;-12,4962;8,2744;-0,2163;3,6083;2,6975;13,2440;0,5827
