"Time (s) Run #1";"Position (mm) Run #1";"Time (s) Run #2";"Position (mm) Run #2";"Time (s) Run #3";"Position (mm) Run #3"
16,140;0,0000;16,140;61,0600;16,140;123,1520
16,150;0,0000;16,150;61,0600;16,150;123,1520
16,160;0,0000;16,160;61,0600;16,160;123,1520
16,170;0,0000;16,170;61,0600;16,170;123,1520
16,180;0,0000;16,180;61,0600;16,180;123,1520
16,190;0,0000;16,190;61,0600;16,190;123,1520
16,200;0,0000;16,200;61,0600;16,200;123,1520
16,210;0,0000;16,210;61,0600;16,210;123,1520
16,220;0,0000;16,220;61,0600;16,220;123,1520
16,230;0,0000;16,230;61,0600;16,230;123,1520
16,240;0,0000;16,240;61,0600;16,240;123,1520
16,250;0,0000;16,250;61,0600;16,250;123,1520
16,260;0,0000;16,260;61,0600;16,260;123,1687
16,270;0,0000;16,270;61,0600;16,270;122,9800
16,280;0,0000;16,280;61,0600;16,280;122,9800
16,290;0,0000;16,290;61,0600;16,290;122,9800
16,300;0,0000;16,300;61,0600;16,300;122,9800
16,310;0,0000;16,310;61,0600;16,310;122,9800
16,320;-0,0105;16,320;61,0600;16,320;122,9800
16,330;0,1720;16,330;61,0600;16,330;122,9800
16,340;0,1720;16,340;61,0600;16,340;122,9800
16,350;0,1720;16,350;61,0600;16,350;122,9800
16,360;0,1720;16,360;61,0600;16,360;122,9800
16,370;0,1720;16,370;61,0600;16,370;122,9800
16,380;0,1720;16,380;61,0600;16,380;122,9800
16,390;0,1720;16,390;61,0600;16,390;122,9800
16,400;0,1720;16,400;61,0600;16,400;122,9800
16,410;0,1720;16,410;61,0600;16,410;122,9800
16,420;0,1720;16,420;61,0600;16,420;122,9800
16,430;0,1720;16,430;61,0600;16,430;122,9800
16,440;0,1720;16,440;61,0600;16,440;122,9800
16,450;0,1720;16,450;61,0600;16,450;122,9800
16,460;0,1720;16,460;61,0600;16,460;122,9800
16,470;0,1720;16,470;61,0600;16,470;122,9800
16,480;0,1720;16,480;61,0600;16,480;122,9800
16,490;0,1720;16,490;61,0600;16,490;122,9800
16,500;0,1615;16,500;61,0600;16,500;122,9800
16,510;0,3440;16,510;61,0600;16,510;122,9800
16,520;0,3440;16,520;61,0600;16,520;122,9800
16,530;0,3440;16,530;61,0600;16,530;122,9800
16,540;0,3440;16,540;61,0600;16,540;122,9800
16,550;0,3440;16,550;61,0600;16,550;122,9800
16,560;0,3440;16,560;61,0600;16,560;122,9800
16,570;0,3440;16,570;61,0600;16,570;122,9800
16,580;0,3440;16,580;61,0600;16,580;122,9800
16,590;0,3440;16,590;61,0600;16,590;122,9800
16,600;0,3440;16,600;61,0600;16,600;122,9800
16,610;0,3440;16,610;61,0600;16,610;122,9800
16,620;0,3440;16,620;61,0600;16,620;122,9800
16,630;0,3440;16,630;61,0600;16,630;122,9800
16,640;0,3440;16,640;61,0600;16,640;122,9800
16,650;0,3440;16,650;61,0600;16,650;122,9800
16,660;0,3440;16,660;61,0600;16,660;122,9800
16,670;0,3440;16,670;61,0600;16,670;122,9800
16,680;0,3440;16,680;61,0600;16,680;122,9800
16,690;0,3440;16,690;61,0600;16,690;122,9800
16,700;0,3440;16,700;61,0600;16,700;122,9800
16,710;0,3440;16,710;61,0600;16,710;122,9800
16,720;0,3440;16,720;61,0600;16,720;122,9800
16,730;0,3440;16,730;61,0600;16,730;122,9800
16,740;0,3440;16,740;61,0600;16,740;122,9800
16,750;0,3440;16,750;61,0465;16,750;122,9800
16,760;0,3440;16,760;61,2320;16,760;122,9800
16,770;0,3440;16,770;61,2320;16,770;122,9800
16,780;0,3440;16,780;61,2320;16,780;122,9800
16,790;0,3440;16,790;61,2320;16,790;122,9800
16,800;0,3440;16,800;61,2320;16,800;122,9800
16,810;0,3440;16,810;61,2320;16,810;122,9800
16,820;0,3440;16,820;61,2320;16,820;122,9800
16,830;0,3440;16,830;61,2320;16,830;122,9800
16,840;0,3440;16,840;61,2320;16,840;122,9800
16,850;0,3440;16,850;61,2320;16,850;122,9634
16,860;0,3440;16,860;61,2320;16,860;123,1520
16,870;0,3440;16,870;61,2320;16,870;123,1520
16,880;0,3440;16,880;61,2320;16,880;123,1520
16,890;0,3440;16,890;61,2320;16,890;123,1520
16,900;0,3545;16,900;61,2320;16,900;123,1520
16,910;0,1720;16,910;61,2320;16,910;123,1520
16,920;0,1720;16,920;61,2320;16,920;123,1520
16,930;0,1720;16,930;61,2320;16,930;123,1520
16,940;0,1720;16,940;61,2320;16,940;123,1520
16,950;0,1720;16,950;61,2320;16,950;123,1520
16,960;0,1720;16,960;61,2320;16,960;123,1520
16,970;0,1720;16,970;61,2320;16,970;123,1520
16,980;0,1720;16,980;61,2320;16,980;123,1520
16,990;0,1720;16,990;61,2320;16,990;123,1520
17,000;0,1720;17,000;61,2320;17,000;123,1520
17,010;0,1720;17,010;61,2320;17,010;123,1520
17,020;0,1720;17,020;61,2320;17,020;123,1520
17,030;0,1720;17,030;61,2320;17,030;123,1520
17,040;0,1720;17,040;61,2320;17,040;123,1520
17,050;0,1825;17,050;61,2320;17,050;123,1520
17,060;0,0000;17,060;61,2320;17,060;123,1520
17,070;0,0000;17,070;61,2456;17,070;123,1520
17,080;0,0000;17,080;61,0600;17,080;123,1520
17,090;0,0000;17,090;61,0600;17,090;123,1520
17,100;0,0000;17,100;61,0600;17,100;123,1520
17,110;0,0000;17,110;61,0600;17,110;123,1520
17,120;0,0000;17,120;61,0600;17,120;123,1520
17,130;0,0000;17,130;61,0600;17,130;123,1520
17,140;0,0000;17,140;61,0600;17,140;123,1520
17,150;0,0000;17,150;61,0600;17,150;123,1520
17,160;0,0000;17,160;61,0600;17,160;123,1520
17,170;0,0000;17,170;61,0600;17,170;123,1520
17,180;0,0000;17,180;61,0600;17,180;123,1520
17,190;0,0000;17,190;61,0600;17,190;123,1520
17,200;0,0000;17,200;61,0600;17,200;123,1520
17,210;0,0000;17,210;61,0600;17,210;123,1520
17,220;0,0000;17,220;61,0600;17,220;123,1520
17,230;0,0000;17,230;61,0600;17,230;123,1687
17,240;0,0000;17,240;61,0600;17,240;122,9800
17,250;0,0000;17,250;61,0600;17,250;122,9800
17,260;0,0000;17,260;61,0600;17,260;122,9800
17,270;0,0000;17,270;61,0600;17,270;122,9800
17,280;0,0000;17,280;61,0600;17,280;122,9800
17,290;0,0000;17,290;61,0600;17,290;122,9800
17,300;0,0000;17,300;61,0600;17,300;122,9800
17,310;0,0000;17,310;61,0600;17,310;122,9800
17,320;0,0000;17,320;61,0600;17,320;122,9800
17,330;0,0000;17,330;61,0600;17,330;122,9800
17,340;0,0000;17,340;61,0600;17,340;122,9800
17,350;0,0000;17,350;61,0600;17,350;122,9800
17,360;0,0000;17,360;61,0600;17,360;122,9800
17,370;0,0000;17,370;61,0600;17,370;122,9800
17,380;0,0000;17,380;61,0600;17,380;122,9800
17,390;0,0000;17,390;61,0600;17,390;122,9800
17,400;0,0000;17,400;61,0600;17,400;122,9800
17,410;0,0000;17,410;61,0600;17,410;122,9800
17,420;0,0000;17,420;61,0600;17,420;122,9800
17,430;0,0000;17,430;61,0600;17,430;122,9800
17,440;0,0000;17,440;61,0600;17,440;122,9800
17,450;0,0000;17,450;61,0600;17,450;122,9800
17,460;0,0000;17,460;61,0600;17,460;122,9800
17,470;0,0000;17,470;61,0600;17,470;122,9800
17,480;0,0000;17,480;61,0600;17,480;122,9800
17,490;0,0000;17,490;61,0600;17,490;122,9800
17,500;0,0000;17,500;61,0600;17,500;122,9800
17,510;0,0000;17,510;61,0600;17,510;122,9800
17,520;0,0000;17,520;61,0600;17,520;122,9800
17,530;-0,0105;17,530;61,0600;17,530;122,9800
17,540;0,1720;17,540;61,0600;17,540;122,9800
17,550;0,1720;17,550;61,0600;17,550;122,9800
17,560;0,1720;17,560;61,0465;17,560;122,9800
17,570;0,1720;17,570;61,2320;17,570;122,9800
17,580;0,1720;17,580;61,2320;17,580;122,9800
17,590;0,1720;17,590;61,2320;17,590;122,9800
17,600;0,1720;17,600;61,2320;17,600;122,9800
17,610;0,1720;17,610;61,2320;17,610;122,9800
17,620;0,1720;17,620;61,2320;17,620;122,9800
17,630;0,1720;17,630;61,2320;17,630;122,9800
17,640;0,1720;17,640;61,2320;17,640;122,9800
17,650;0,1720;17,650;61,2320;17,650;122,9800
17,660;0,1720;17,660;61,2320;17,660;122,9634
17,670;0,1720;17,670;61,2320;17,670;123,1520
17,680;0,1720;17,680;61,2320;17,680;123,1520
17,690;0,1615;17,690;61,2320;17,690;123,1520
17,700;0,3440;17,700;61,2320;17,700;123,1520
17,710;0,3440;17,710;61,2320;17,710;123,1520
17,720;0,3440;17,720;61,2320;17,720;123,1520
17,730;0,3440;17,730;61,2320;17,730;123,1520
17,740;0,3440;17,740;61,2320;17,740;123,1520
17,750;0,3440;17,750;61,2320;17,750;123,1520
17,760;0,3440;17,760;61,2320;17,760;123,1520
17,770;0,3440;17,770;61,2320;17,770;123,1520
17,780;0,3440;17,780;61,2320;17,780;123,1520
17,790;0,3440;17,790;61,2320;17,790;123,1520
17,800;0,3440;17,800;61,2320;17,800;123,1520
17,810;0,3440;17,810;61,2320;17,810;123,1520
17,820;0,3440;17,820;61,2320;17,820;123,1520
17,830;0,3440;17,830;61,2320;17,830;123,1520
17,840;0,3440;17,840;61,2320;17,840;123,1520
17,850;0,3440;17,850;61,2320;17,850;123,1520
17,860;0,3440;17,860;61,2320;17,860;123,1520
17,870;0,3440;17,870;61,2320;17,870;123,1520
17,880;0,3440;17,880;61,2320;17,880;123,1520
17,890;0,3440;17,890;61,2320;17,890;123,1520
17,900;0,3440;17,900;61,2320;17,900;123,1520
17,910;0,3440;17,910;61,2320;17,910;123,1520
17,920;0,3440;17,920;61,2320;17,920;123,1520
17,930;0,3440;17,930;61,2320;17,930;123,1520
17,940;0,3440;17,940;61,2320;17,940;123,1520
17,950;0,3440;17,950;61,2320;17,950;123,1520
17,960;0,3440;17,960;61,2320;17,960;123,1520
17,970;0,3440;17,970;61,2320;17,970;123,1520
17,980;0,3440;17,980;61,2320;17,980;123,1520
17,990;0,3440;17,990;61,2320;17,990;123,1520
18,000;0,3440;18,000;61,2320;18,000;123,1520
18,010;0,3545;18,010;61,2320;18,010;123,1520
18,020;0,1720;18,020;61,2320;18,020;123,1520
18,030;0,1720;18,030;61,2320;18,030;123,1520
18,040;0,1720;18,040;61,2320;18,040;123,1520
18,050;0,1720;18,050;61,2320;18,050;123,1520
18,060;0,1720;18,060;61,2320;18,060;123,1520
18,070;0,1720;18,070;61,2320;18,070;123,1520
18,080;0,1720;18,080;61,2320;18,080;123,1520
18,090;0,1720;18,090;61,2320;18,090;123,1520
18,100;0,1720;18,100;61,2320;18,100;123,1520
18,110;0,1720;18,110;61,2320;18,110;123,1520
18,120;0,1720;18,120;61,2320;18,120;123,1520
18,130;0,1720;18,130;61,2320;18,130;123,1520
18,140;0,1720;18,140;61,2320;18,140;123,1520
18,150;0,1720;18,150;61,2320;18,150;123,1520
18,160;0,1720;18,160;61,2320;18,160;123,1520
18,170;0,1720;18,170;61,2320;18,170;123,1520
18,180;0,1720;18,180;61,2320;18,180;123,1520
18,190;0,1825;18,190;61,2320;18,190;123,1520
18,200;0,0000;18,200;61,2320;18,200;123,1520
18,210;0,0000;18,210;61,2320;18,210;123,1520
18,220;0,0000;18,220;61,2320;18,220;123,1520
18,230;0,0000;18,230;61,2320;18,230;123,1520
18,240;0,0000;18,240;61,2320;18,240;123,1520
18,250;0,0000;18,250;61,2320;18,250;123,1520
18,260;0,0000;18,260;61,2320;18,260;123,1520
18,270;0,0000;18,270;61,2320;18,270;123,1520
18,280;0,0000;18,280;61,2320;18,280;123,1520
18,290;0,0000;18,290;61,2320;18,290;123,1520
18,300;0,0000;18,300;61,2320;18,300;123,1687
18,310;0,0000;18,310;61,2320;18,310;122,9800
18,320;0,0000;18,320;61,2320;18,320;122,9800
18,330;0,0000;18,330;61,2320;18,330;122,9800
18,340;0,0000;18,340;61,2320;18,340;122,9800
18,350;0,0000;18,350;61,2320;18,350;122,9800
18,360;0,0000;18,360;61,2320;18,360;122,9800
18,370;0,0000;18,370;61,2320;18,370;122,9800
18,380;0,0000;18,380;61,2320;18,380;122,9800
18,390;0,0000;18,390;61,2320;18,390;122,9800
18,400;0,0000;18,400;61,2320;18,400;122,9634
18,410;0,0000;18,410;61,2320;18,410;123,1520
18,420;0,0000;18,420;61,2320;18,420;123,1520
18,430;0,0000;18,430;61,2320;18,430;123,1520
18,440;0,0000;18,440;61,2320;18,440;123,1520
18,450;0,0000;18,450;61,2320;18,450;123,1520
18,460;0,0000;18,460;61,2320;18,460;123,1520
18,470;0,0000;18,470;61,2320;18,470;123,1520
18,480;0,0000;18,480;61,2320;18,480;123,1520
18,490;0,0000;18,490;61,2320;18,490;123,1520
18,500;0,0000;18,500;61,2320;18,500;123,1520
18,510;0,0000;18,510;61,2320;18,510;123,1520
18,520;0,0000;18,520;61,2320;18,520;123,1520
18,530;0,0000;18,530;61,2320;18,530;123,1520
18,540;0,0000;18,540;61,2320;18,540;123,1520
18,550;0,0000;18,550;61,2320;18,550;123,1520
18,560;-0,0105;18,560;61,2320;18,560;123,1520
18,570;0,1720;18,570;61,2320;18,570;123,1520
18,580;0,1720;18,580;61,2320;18,580;123,1520
18,590;0,1720;18,590;61,2320;18,590;123,1520
18,600;0,1720;18,600;61,2320;18,600;123,1520
18,610;0,1720;18,610;61,2320;18,610;123,1520
18,620;0,1720;18,620;61,2320;18,620;123,1520
18,630;0,1720;18,630;61,2320;18,630;123,1520
18,640;0,1720;18,640;61,2320;18,640;123,1520
18,650;0,1720;18,650;61,2320;18,650;123,1520
18,660;0,1720;18,660;61,2320;18,660;123,1520
18,670;0,1720;18,670;61,2320;18,670;123,1520
18,680;0,1720;18,680;61,2320;18,680;123,1520
18,690;0,1720;18,690;61,2320;18,690;123,1520
18,700;0,1720;18,700;61,2320;18,700;123,1520
18,710;0,1720;18,710;61,2320;18,710;123,1520
18,720;0,1615;18,720;61,2320;18,720;123,1520
18,730;0,3440;18,730;61,2320;18,730;123,1520
18,740;0,3440;18,740;61,2320;18,740;123,1520
18,750;0,3440;18,750;61,2320;18,750;123,1520
18,760;0,3440;18,760;61,2320;18,760;123,1520
18,770;0,3440;18,770;61,2320;18,770;123,1520
18,780;0,3440;18,780;61,2320;18,780;123,1520
18,790;0,3440;18,790;61,2320;18,790;123,1520
18,800;0,3440;18,800;61,2320;18,800;123,1520
18,810;0,3440;18,810;61,2320;18,810;123,1520
18,820;0,3440;18,820;61,2320;18,820;123,1520
18,830;0,3440;18,830;61,2320;18,830;123,1520
18,840;0,3440;18,840;61,2320;18,840;123,1520
18,850;0,3440;18,850;61,2320;18,850;123,1520
18,860;0,3440;18,860;61,2320;18,860;123,1520
18,870;0,3440;18,870;61,2320;18,870;123,1520
18,880;0,3440;18,880;61,2320;18,880;123,1520
18,890;0,3440;18,890;61,2320;18,890;123,1520
18,900;0,3440;18,900;61,2320;18,900;123,1520
18,910;0,3440;18,910;61,2320;18,910;123,1520
18,920;0,3440;18,920;61,2320;18,920;123,1520
18,930;0,3440;18,930;61,2320;18,930;123,1520
18,940;0,3440;18,940;61,2320;18,940;123,1520
18,950;0,3440;18,950;61,2320;18,950;123,1520
18,960;0,3440;18,960;61,2320;18,960;123,1520
18,970;0,3440;18,970;61,2320;18,970;123,1520
18,980;0,3440;18,980;61,2320;18,980;123,1520
18,990;0,3440;18,990;61,2320;18,990;123,1520
19,000;0,3440;19,000;61,2320;19,000;123,1520
19,010;0,3440;19,010;61,2320;19,010;123,1520
19,020;0,3440;19,020;61,2320;19,020;123,1520
19,030;0,3440;19,030;61,2320;19,030;123,1520
19,040;0,3440;19,040;61,2320;19,040;123,1520
19,050;0,3440;19,050;61,2320;19,050;123,1520
19,060;0,3440;19,060;61,2320;19,060;123,1520
19,070;0,3440;19,070;61,2320;19,070;123,1520
19,080;0,3440;19,080;61,2320;19,080;123,1520
19,090;0,3440;19,090;61,2320;19,090;123,1520
19,100;0,3440;19,100;61,2320;19,100;123,1520
19,110;0,3440;19,110;61,2320;19,110;123,1520
19,120;0,3440;19,120;61,2320;19,120;123,1520
19,130;0,3440;19,130;61,2320;19,130;123,1520
19,140;0,3440;19,140;61,2320;19,140;123,1520
19,150;0,3440;19,150;61,2320;19,150;123,1520
19,160;0,3440;19,160;61,2320;19,160;123,1520
19,170;0,3545;19,170;61,2320;19,170;123,1520
19,180;0,1720;19,180;61,2320;19,180;123,1520
19,190;0,1720;19,190;61,2320;19,190;123,1520
19,200;0,1720;19,200;61,2320;19,200;123,1520
19,210;0,1720;19,210;61,2320;19,210;123,1520
19,220;0,1720;19,220;61,2320;19,220;123,1520
19,230;0,1720;19,230;61,2320;19,230;123,1520
19,240;0,1720;19,240;61,2320;19,240;123,1520
19,250;0,1720;19,250;61,2320;19,250;123,1520
19,260;0,1720;19,260;61,2320;19,260;123,1520
19,270;0,1720;19,270;61,2320;19,270;123,1520
19,280;0,1720;19,280;61,2320;19,280;123,1520
19,290;0,1720;19,290;61,2320;19,290;123,1520
19,300;0,1825;19,300;61,2320;19,300;123,1520
19,310;0,0000;19,310;61,2320;19,310;123,1520
19,320;0,0000;19,320;61,2320;19,320;123,1520
19,330;0,0000;19,330;61,2320;19,330;123,1520
19,340;0,0000;19,340;61,2320;19,340;123,1520
19,350;0,0000;19,350;61,2320;19,350;123,1520
19,360;0,0000;19,360;61,2320;19,360;123,1520
19,370;0,0000;19,370;61,2320;19,370;123,1520
19,380;0,0000;19,380;61,2320;19,380;123,1520
19,390;0,0000;19,390;61,2320;19,390;123,1520
19,400;0,0000;19,400;61,2320;19,400;123,1520
19,410;0,0000;19,410;61,2320;19,410;123,1520
19,420;0,0000;19,420;61,2320;19,420;123,1520
19,430;0,0000;19,430;61,2320;19,430;123,1520
19,440;0,0000;19,440;61,2320;19,440;123,1520
19,450;0,0000;19,450;61,2320;19,450;123,1520
19,460;0,0000;19,460;61,2320;19,460;123,1520
19,470;0,0000;19,470;61,2320;19,470;123,1520
19,480;0,0000;19,480;61,2320;19,480;123,1520
19,490;0,0000;19,490;61,2320;19,490;123,1520
19,500;0,0000;19,500;61,2320;19,500;123,1520
19,510;0,0000;19,510;61,2320;19,510;123,1520
19,520;0,0000;19,520;61,2320;19,520;123,1520
19,530;0,0000;19,530;61,2320;19,530;123,1520
19,540;0,0000;19,540;61,2320;19,540;123,1520
19,550;0,0000;19,550;61,2320;19,550;123,1520
19,560;0,0000;19,560;61,2320;19,560;123,1520
19,570;0,0000;19,570;61,2320;19,570;123,1520
19,580;0,0000;19,580;61,2320;19,580;123,1520
19,590;0,0000;19,590;61,2320;19,590;123,1520
19,600;0,0000;19,600;61,2320;19,600;123,1520
19,610;0,0000;19,610;61,2320;19,610;123,1520
19,620;0,0000;19,620;61,2320;19,620;123,1520
19,630;0,0000;19,630;61,2320;19,630;123,1520
19,640;0,0000;19,640;61,2320;19,640;123,1520
19,650;0,0000;19,650;61,2320;19,650;123,1520
19,660;0,0000;19,660;61,2320;19,660;123,1520
19,670;0,0000;19,670;61,2320;19,670;123,1520
19,680;0,0000;19,680;61,2320;19,680;123,1520
19,690;0,0000;19,690;61,2320;19,690;123,1520
19,700;0,0000;19,700;61,2320;19,700;123,1520
19,710;0,0000;19,710;61,2320;19,710;123,1520
19,720;0,0000;19,720;61,2320;19,720;123,1520
19,730;0,0000;19,730;61,2320;19,730;123,1520
19,740;-0,0105;19,740;61,2320;19,740;123,1520
19,750;0,1720;19,750;61,2320;19,750;123,1520
19,760;0,1720;19,760;61,2320;19,760;123,1520
19,770;0,1720;19,770;61,2320;19,770;123,1520
19,780;0,1720;19,780;61,2320;19,780;123,1520
19,790;0,1720;19,790;61,2320;19,790;123,1520
19,800;0,1720;19,800;61,2320;19,800;123,1520
19,810;0,1720;19,810;61,2320;19,810;123,1520
19,820;0,1720;19,820;61,2320;19,820;123,1520
19,830;0,1720;19,830;61,2320;19,830;123,1520
19,840;0,1720;19,840;61,2320;19,840;123,1520
19,850;0,1720;19,850;61,2320;19,850;123,1520
19,860;0,1720;19,860;61,2320;19,860;123,1520
19,870;0,1720;19,870;61,2320;19,870;123,1520
19,880;0,1720;19,880;61,2320;19,880;123,1520
19,890;0,1720;19,890;61,2320;19,890;123,1520
19,900;0,1720;19,900;61,2320;19,900;123,1520
19,910;0,1720;19,910;61,2320;19,910;123,1520
19,920;0,1720;19,920;61,2320;19,920;123,1520
19,930;0,1615;19,930;61,2320;19,930;123,1520
19,940;0,3440;19,940;61,2320;19,940;123,1520
19,950;0,3440;19,950;61,2320;19,950;123,1520
19,960;0,3440;19,960;61,2320;19,960;123,1520
19,970;0,3440;19,970;61,2320;19,970;123,1520
19,980;0,3440;19,980;61,2320;19,980;123,1520
19,990;0,3440;19,990;61,2320;19,990;123,1520
20,000;0,3440;20,000;61,2320;20,000;123,1520
20,010;0,3440;20,010;61,2320;20,010;123,1520
20,020;0,3440;20,020;61,2320;20,020;123,1520
20,030;0,3440;20,030;61,2320;20,030;123,1520
20,040;0,3440;20,040;61,2320;20,040;123,1520
20,050;0,3440;20,050;61,2320;20,050;123,1520
20,060;0,3440;20,060;61,2320;20,060;123,1520
20,070;0,3440;20,070;61,2320;20,070;123,1520
20,080;0,3440;20,080;61,2320;20,080;123,1520
20,090;0,3440;20,090;61,2320;20,090;123,1520
20,100;0,3440;20,100;61,2320;20,100;123,1520
20,110;0,3440;20,110;61,2320;20,110;123,1354
20,120;0,3440;20,120;61,2320;20,120;123,3240
20,130;0,3440;20,130;61,2320;20,130;123,3240
20,140;0,3440;20,140;61,2320;20,140;123,3240
20,150;0,3440;20,150;61,2320;20,150;123,3240
20,160;0,3440;20,160;61,2320;20,160;123,3240
20,170;0,3440;20,170;61,2320;20,170;123,3240
20,180;0,3440;20,180;61,2320;20,180;123,3240
20,190;0,3440;20,190;61,2320;20,190;123,3240
20,200;0,3545;20,200;61,2320;20,200;123,3240
20,210;0,1720;20,210;61,2320;20,210;123,3240
20,220;0,1720;20,220;61,2320;20,220;123,3240
20,230;0,1720;20,230;61,2320;20,230;123,3240
20,240;0,1720;20,240;61,2320;20,240;123,3240
20,250;0,1720;20,250;61,2320;20,250;123,3240
20,260;0,1720;20,260;61,2320;20,260;123,3240
20,270;0,1720;20,270;61,2320;20,270;123,3240
20,280;0,1720;20,280;61,2320;20,280;123,3240
20,290;0,1720;20,290;61,2320;20,290;123,3240
20,300;0,1720;20,300;61,2320;20,300;123,3240
20,310;0,1720;20,310;61,2320;20,310;123,3240
20,320;0,1720;20,320;61,2320;20,320;123,3240
20,330;0,1720;20,330;61,2320;20,330;123,3240
20,340;0,1720;20,340;61,2320;20,340;123,3240
20,350;0,1720;20,350;61,2320;20,350;123,3240
20,360;0,1720;20,360;61,2320;20,360;123,3240
20,370;0,1720;20,370;61,2320;20,370;123,3240
20,380;0,1825;20,380;61,2320;20,380;123,3240
20,390;0,0000;20,390;61,2320;20,390;123,3240
20,400;0,0000;20,400;61,2320;20,400;123,3240
20,410;0,0000;20,410;61,2320;20,410;123,3240
20,420;0,0000;20,420;61,2320;20,420;123,3240
20,430;0,0000;20,430;61,2320;20,430;123,3240
20,440;0,0000;20,440;61,2320;20,440;123,3240
20,450;0,0000;20,450;61,2320;20,450;123,3240
20,460;0,0000;20,460;61,2320;20,460;123,3240
20,470;0,0000;20,470;61,2320;20,470;123,3240
20,480;0,0000;20,480;61,2320;20,480;123,3240
20,490;0,0000;20,490;61,2320;20,490;123,3240
20,500;0,0000;20,500;61,2320;20,500;123,3240
20,510;0,0000;20,510;61,2320;20,510;123,3240
20,520;0,0000;20,520;61,2320;20,520;123,3240
20,530;0,0000;20,530;61,2320;20,530;123,3240
20,540;0,0000;20,540;61,2320;20,540;123,3240
20,550;0,0000;20,550;61,2320;20,550;123,3240
20,560;0,0000;20,560;61,2320;20,560;123,3240
20,570;0,0000;20,570;61,2184;20,570;123,3240
20,580;0,0000;20,580;61,4040;20,580;123,3240
20,590;0,0000;20,590;61,4040;20,590;123,3407
20,600;0,0000;20,600;61,4040;20,600;123,1520
20,610;0,0000;20,610;61,4040;20,610;123,1520
20,620;0,0000;20,620;61,4040;20,620;123,1520
20,630;0,0000;20,630;61,4040;20,630;123,1520
20,640;0,0000;20,640;61,4040;20,640;123,1520
20,650;0,0000;20,650;61,4040;20,650;123,1520
20,660;0,0000;20,660;61,4040;20,660;123,1520
20,670;0,0000;20,670;61,4040;20,670;123,1520
20,680;0,0000;20,680;61,4040;20,680;123,1520
20,690;0,0000;20,690;61,4040;20,690;123,1520
20,700;0,0000;20,700;61,4040;20,700;123,1520
20,710;0,0000;20,710;61,4040;20,710;123,1520
20,720;0,0000;20,720;61,4040;20,720;123,1520
20,730;0,0000;20,730;61,4040;20,730;123,1520
20,740;0,0000;20,740;61,4040;20,740;123,1520
20,750;0,0000;20,750;61,4040;20,750;123,1687
20,760;0,0000;20,760;61,4040;20,760;122,9800
20,770;0,0000;20,770;61,4040;20,770;122,9800
