"Position (mm) Run #2";"Position (mm) Run #3"
-132,8268;-122,1812
-134,3898;-125,4376
-135,7664;-128,8956
-137,1288;-132,1523
-138,7056;-135,6100
-139,8960;-138,8811
-141,2865;-142,1661
-142,5048;-145,2649
-143,5371;-148,3772
-144,5694;-151,3037
-145,6154;-154,2568
-146,4893;-156,8387
-147,1775;-159,4467
-147,8792;-161,6842
-148,4089;-163,9473
-148,7529;-165,8530
-149,1105;-167,5991
-149,2825;-168,9756
-149,4680;-170,3772
-149,4815;-171,4343
-149,3231;-172,1348
-148,9791;-172,6756
-148,6487;-172,8600
-148,1463;-172,8723
-147,4585;-172,7251
-146,7843;-172,2339
-145,9382;-171,3741
-144,9065;-170,5517
-143,8748;-169,1763
-142,8569;-167,8260
-141,6673;-166,1322
-140,2779;-164,0695
-139,1023;-162,0325
-137,5409;-159,6262
-136,1797;-157,2461
-134,6181;-154,4963
-133,2570;-151,7599
-131,7241;-148,8519
-129,9904;-145,7587
-128,4431;-142,6793
-126,8958;-139,4144
-125,3485;-136,1495
-123,8012;-132,8990
-122,2539;-129,4479
-120,7066;-126,1977
-119,1593;-122,7463
-117,5969;-119,4964
-116,2821;-116,0294
-114,1430;-112,9516
-112,9241;-109,6712
-111,8924;-106,5936
-110,8607;-103,3445
-109,8135;-99,8600
-108,9226;-96,8901
-108,4067;-94,4512
-107,8908;-92,3885
-107,3436;-90,2928
-107,1873;-88,5405
-106,8120;-87,1651
-106,7963;-85,7562
-106,9684;-84,7078
-107,1404;-83,8144
-107,2811;-83,2817
-107,7816;-82,9040
-108,5009;-82,8703
-108,7982;-83,2143
-109,6429;-83,5079
-110,7062;-84,3681
-111,3480;-85,1781
-112,5524;-86,5547
-113,6956;-87,8980
-115,6647;-89,6024
-116,6212;-91,4790
-118,5444;-93,5279
-120,0781;-95,7005
-121,8139;-98,5626
-123,3626;-102,2261
-124,9113;-105,3249
-126,4600;-108,4237
-127,9941;-111,5225
-129,7294;-114,6060
-131,2781;-117,8620
-132,8268;-121,3204
-134,3755;-124,5915
-135,9384;-127,8480
-137,3150;-131,3059
-138,6915;-134,5770
-140,0681;-137,8481
-141,4586;-141,1332
-142,6768;-144,2319
-143,7092;-147,3444
-144,7415;-150,2709
-145,7875;-153,2240
-146,6614;-155,8060
-147,3631;-158,4010
-147,8656;-160,8366
-148,5809;-162,9018
-148,9249;-164,9926
-149,2825;-166,7261
-149,4680;-168,2874
-149,4680;-169,6890
-149,4815;-170,7337
-149,3231;-171,6188
-148,9791;-172,1472
-148,6622;-172,5160
-147,9608;-172,5284
-147,4721;-172,3687
-146,6123;-172,0496
-145,7525;-171,3865
-144,9065;-170,3548
-143,8886;-169,3607
-142,6850;-167,8134
-141,4814;-166,2915
-140,2918;-164,4133
-138,9164;-162,3634
-137,5409;-160,1418
-136,1797;-157,7486
-134,6323;-155,1837
-133,0850;-152,4473
-131,5377;-149,5258
-129,9904;-146,6316
-128,4431;-143,3528
-126,8958;-140,2736
-125,3485;-137,0087
-123,7864;-133,7581
-122,4110;-130,3071
-121,0505;-127,0422
-119,4731;-123,7773
-118,2846;-120,5124
-116,8940;-117,2475
-115,6753;-113,9673
-114,6436;-110,8586
-113,6119;-107,9371
-112,5648;-105,0156
-111,6896;-102,0623
-110,9863;-99,5003
-110,4859;-96,7828
-109,7670;-93,6081
-109,4230;-91,3407
-109,0635;-89,4167
-108,8760;-87,8528
-108,8760;-86,4440
-108,8605;-85,3956
-109,0169;-84,5191
-109,3610;-83,7976
-109,6895;-83,4368
-110,2056;-83,2312
-110,6907;-83,3695
-111,5509;-83,8688
-112,4111;-84,5402
-113,2560;-85,3669
-114,2730;-86,5547
-115,4775;-87,9146
-116,6819;-89,4303
-117,8712;-91,3233
-119,2478;-93,1837
-120,6093;-95,3724
-122,1729;-98,0461
-123,5347;-101,7256
-125,0834;-104,6521
-126,6321;-107,5629
-128,1807;-110,6463
-129,7294;-113,9327
-131,2781;-117,0163
-132,8268;-120,2874
-134,3755;-123,5437
-135,9384;-127,0018
-137,3150;-130,2729
-138,6915;-133,5440
-140,0821;-136,8151
-141,2865;-140,0862
-142,4909;-143,3850
-143,7092;-146,2978
-144,7552;-149,4237
-145,6154;-152,1779
-146,4893;-154,9453
-147,1775;-157,5404
-147,8792;-159,9631
-148,4089;-162,2134
-148,7529;-164,3042
-149,1105;-166,0251
-149,2960;-167,7712
-149,2960;-169,1728
-149,3095;-170,2176
-149,1511;-171,0902
-148,8207;-171,8032
-148,3047;-172,1596
-147,8024;-172,3440
-147,1145;-172,3687
-146,4404;-172,0496
-145,5943;-171,3741
-144,5626;-170,5268
-143,5447;-169,5201
-142,3411;-168,1573
-141,1376;-166,6226
-139,9480;-164,9290
-138,5725;-162,8790
-137,1971;-160,6445
-135,8358;-158,4361
-134,2885;-155,8712
-132,7412;-153,1214
-131,1939;-150,3850
-129,6466;-147,4771
-128,0993;-144,3839
-126,5520;-141,3046
-125,0047;-138,0397
-123,4426;-134,7748
-122,0671;-131,5099
-120,6917;-128,2596
-119,3162;-124,8083
-117,9257;-121,5434
-116,7221;-118,2634
-115,5185;-115,1702
-114,2997;-112,0770
-113,2526;-108,9527
-112,3929;-106,2186
-111,5177;-103,2654
-110,8144;-100,6714
-110,2984;-98,2651
-109,7670;-95,8264
-109,4230;-93,7474
-109,0635;-91,8564
-108,8760;-89,9325
-108,8605;-88,4183
-109,0325;-86,4440
-109,1889;-85,3956
-109,5174;-84,5023
-110,0335;-83,9528
-110,5341;-83,7640
-111,2223;-83,7304
-111,8950;-84,0408
-112,7399;-84,7122
-113,7722;-85,5557
-114,7892;-86,5714
-115,9936;-87,7426
-117,1829;-89,2747
-118,5595;-90,9627
-119,9360;-93,0279
-121,3126;-95,0444
-122,6743;-97,5941
-124,2230;-100,4886
-125,7717;-103,7913
-127,3204;-106,6865
-128,8691;-109,9731
-130,4178;-113,0565
-131,9665;-116,3428
-133,5151;-119,4266
-135,0638;-122,6828
-136,6267;-126,1410
-138,0033;-129,4121
-139,3798;-132,6832
-140,7703;-135,9543
-141,9747;-139,2394
-143,1930;-142,3382
-144,2253;-145,4508
-145,2714;-148,3772
-146,1316;-151,3172
-147,0054;-154,0847
-147,6936;-156,6798
-148,4089;-159,1025
-148,7393;-161,3529
-149,2825;-163,4310
-149,4545;-165,3495
-149,6400;-166,8982
-149,6535;-168,4720
-149,4815;-169,7015
-149,3231;-170,5741
-148,9926;-171,2747
-148,4767;-171,8156
-147,9744;-172,0000
-147,3001;-172,0248
-146,4404;-171,6932
-145,5943;-171,1897
-144,5626;-170,5268
-143,5447;-169,5201
-142,3411;-168,1447
-141,1515;-166,7945
-139,7760;-165,0881
-138,4146;-163,2228
-136,8673;-160,9883
-135,3200;-158,7668
-133,7727;-156,3868
-132,2254;-153,6370
-130,6926;-150,9006
-128,9589;-147,9791
-127,4262;-145,0713
-125,6924;-141,9920
-124,1451;-138,7130
-122,6572;-135,6340
-120,3029;-132,3691
-119,5332;-129,1042
-117,5969;-125,8540
-116,2215;-122,3877
-114,8765;-119,3095
-113,0807;-116,0294
-112,2517;-112,9209
-111,0326;-109,9994
-109,9700;-107,0622
-109,2821;-104,3124
-108,5787;-101,5467
-108,0784;-98,9687
-107,3592;-96,3906
-107,0153;-93,7962
-106,6557;-91,3243
-106,4523;-89,6051
-106,6243;-87,8362
-106,7807;-86,6160
-107,0622;-85,5509
-108,1257;-84,8463
-108,7982;-84,2968
-109,6585;-84,1080
-110,5187;-84,0744
-111,3635;-84,4017
-112,3958;-84,9010
-113,4127;-85,5390
-114,6172;-86,6601
-115,8064;-88,7585
-117,1829;-90,4464
-118,5595;-92,5280
-119,9360;-94,3884
-121,2977;-96,6097
-122,8463;-99,0194
-124,3950;-101,4132
-125,9437;-103,9635
-127,4924;-106,9056
-129,0411;-109,6288
-130,5754;-112,7276
-132,3106;-115,8264
-133,8593;-118,9101
-135,4222;-122,1961
-136,7846;-125,2802
-138,3474;-128,5513
-139,7239;-131,8224
-141,1144;-135,0935
-142,3189;-138,3787
-143,5371;-141,4775
-144,5694;-144,5900
-145,6017;-147,5165
-146,6614;-150,4565
-147,3495;-153,2240
-148,0376;-155,8192
-148,7393;-158,2420
-149,2689;-160,4794
-149,6265;-162,7426
-149,7985;-164,6612
-149,9840;-166,2099
-149,9975;-167,7838
-149,8255;-169,0007
-149,6670;-170,0580
-149,3366;-170,7586
-148,8207;-171,2871
-148,3183;-171,6560
-147,6441;-171,6684
-146,7843;-171,5212
-145,9382;-171,0178
-144,9202;-170,3424
-143,7028;-169,5076
-142,6989;-168,3166
-141,3095;-166,9664
-140,1339;-165,2473
-138,5725;-163,5538
-137,2112;-161,5039
-135,6639;-159,2824
-134,1166;-156,8892
-132,5693;-154,3244
-131,0220;-151,5746
-129,4892;-148,8519
-127,7554;-145,7450
-126,2081;-142,8512
-124,6608;-139,5723
-123,1135;-136,4932
-121,5662;-133,2283
-120,0039;-129,9634
-118,6285;-126,6985
-117,2530;-123,4188
-115,8776;-120,3405
-114,4716;-117,0605
-113,4552;-113,9673
-112,2363;-110,8432
-111,2046;-108,1090
-110,1419;-105,1875
-109,4851;-102,2501
-108,4379;-99,4843
-107,5625;-96,9223
-106,8277;-94,1074
-106,6557;-92,0119
-106,4837;-90,2763
-106,2960;-88,6959
-106,2646;-87,4757
-106,6087;-86,4274
-106,9371;-85,5341
-107,4531;-85,0015
-107,9380;-84,6240
-108,8138;-84,6072
-109,4864;-84,7457
-110,3002;-85,2451
-111,7230;-85,9165
-112,5217;-86,7434
-114,0857;-87,9312
-115,4775;-89,2912
-116,6516;-90,8070
-118,1701;-92,6673
-120,0781;-94,8885
-121,7841;-97,2498
-123,7067;-100,1603
-125,2407;-103,2908
-126,9616;-106,0293
-128,6970;-108,9557
-130,2312;-111,8668
-131,9665;-114,9656
-133,5008;-118,0644
-135,2359;-121,1482
-136,7988;-124,4193
-138,1753;-127,6904
-139,5519;-130,9760
-140,9284;-134,0605
-142,3189;-137,3457
-143,5371;-140,4445
-144,5694;-143,5571
-145,6017;-146,4836
-146,6477;-149,4237
-147,5215;-152,1913
-148,2097;-154,7865
-148,9249;-157,2093
-149,2554;-159,4467
-149,7985;-161,7100
-149,9705;-163,6159
-150,1560;-165,3495
-150,1695;-166,9235
-149,9975;-168,1405
-149,8390;-169,1853
-149,5086;-170,0580
-148,9926;-170,7835
-148,4903;-170,9556
-147,8160;-171,1524
-146,9562;-170,9929
-146,1101;-170,6738
-145,0922;-169,9985
-143,8886;-169,1637
-142,6850;-167,9602
-141,4953;-166,7819
-140,1199;-165,2600
-138,7585;-163,3691
-137,1971;-161,5039
-135,8358;-159,2694
-134,3028;-157,0611
-132,5693;-154,4830
-131,0220;-151,9183
-129,4747;-149,1821
-127,9420;-146,2606
-126,2081;-143,3528
-124,6608;-140,2596
-123,1135;-137,1805
-121,5513;-133,9014
-120,1759;-130,8226
-118,8004;-127,5577
-117,4250;-124,2780
-116,0343;-121,1848
-114,8155;-118,0916
-113,7838;-114,9984
-112,7521;-111,8898
-111,6896;-108,9527
-111,0172;-106,1872
-110,1265;-103,6092
-109,6105;-101,0152
-109,0791;-98,5928
-108,7351;-96,3421
-108,3756;-94,2956
-108,1880;-92,0119
-108,1724;-90,3092
-108,3444;-88,3686
-108,4853;-86,9432
-109,0169;-86,0501
-109,3299;-85,5174
-110,0180;-85,1567
-110,6907;-84,9513
-111,5509;-85,1065
-112,3958;-85,4171
-113,4127;-86,1053
-114,6172;-86,7434
-115,8216;-87,9146
-117,0109;-89,4799
-118,3874;-90,8070
-119,7640;-92,6346
-121,1256;-95,2328
-122,6743;-97,6263
-124,2230;-100,2083
-125,7570;-102,7743
-127,4924;-105,5285
-129,0411;-108,2672
-130,5754;-111,1782
-132,3106;-114,2770
-133,8593;-117,3758
-135,4080;-120,4746
-136,9708;-123,5585
-138,3474;-126,8443
-139,7239;-129,9286
-141,1005;-133,2140
-142,4909;-136,2986
-143,7092;-139,5978
-144,7277;-142,5104
-145,9595;-145,6366
-146,8197;-148,3908
-147,6936;-151,1585
-148,3953;-153,7404
-148,9114;-156,3487
-149,4410;-158,5862
-149,7850;-160,8495
-150,1560;-162,7555
-150,1560;-164,4891
-150,1560;-166,0505
-150,1830;-167,4523
-149,8390;-168,4846
-149,5086;-169,5545
-148,9926;-170,0705
-148,5038;-170,6240
-147,6304;-170,6240
-146,9699;-170,6489
-145,9382;-170,3174
-144,9065;-169,8265
-143,8886;-168,9793
-142,6989;-167,9602
-141,3234;-166,7819
-139,9480;-165,2473
-138,5866;-163,5410
-137,0393;-161,6629
-135,4920;-159,6132
-133,9447;-157,3917
-132,4117;-154,9986
-130,6781;-152,4339
-129,1454;-149,6841
-127,4116;-146,9480
-125,8790;-144,0402
-124,1451;-140,9470
-122,5978;-137,8538
-121,0355;-134,7748
-119,6751;-131,4955
-118,0976;-128,4023
-116,9092;-125,3238
-115,5185;-122,0440
-114,2997;-118,9508
-113,2680;-115,8424
-112,2209;-112,9209
-111,3611;-109,9839
-110,4859;-107,2341
-109,7980;-104,4528
-109,0791;-102,0465
-108,7507;-99,6241
-108,2036;-97,3735
-108,0160;-95,2945
-108,0160;-93,3709
-108,0160;-91,8072
-107,9848;-90,4318
-108,3288;-89,0398
-108,6573;-87,8196
-109,1579;-86,7380
-109,8460;-86,2054
-110,5187;-85,8113
-111,3789;-85,9666
-112,2083;-86,2272
-113,4281;-87,4649
-114,4451;-88,3085
-115,6343;-89,2912
-117,0109;-90,8399
-118,3874;-92,3723
-119,7490;-94,0605
-121,2977;-96,1258
-122,8463;-98,1749
-124,3803;-100,3964
-126,1158;-102,7902
-127,6499;-105,3564
-129,3853;-108,1106
-130,9195;-110,8493
-132,6548;-113,7605
-134,2035;-116,8745
-135,7522;-119,7859
-137,3009;-122,8699
-138,8636;-126,1557
-140,2402;-129,2545
-141,6167;-132,3533
-143,0071;-135,4520
-144,2253;-138,5508
-145,2576;-141,6635
-146,2899;-144,5900
-147,3359;-147,5301
-148,2097;-150,2978
-148,9114;-152,8931
-149,4274;-155,3028
-149,9435;-157,7256
-150,4865;-159,9891
-150,6585;-161,8821
-150,8440;-163,8008
-150,8574;-165,3622
-150,6989;-166,7514
-150,3549;-167,9810
-150,0245;-168,8538
-149,5086;-169,5545
-149,0197;-170,0955
-148,1599;-170,2800
-147,3001;-170,3050
-146,4677;-169,9610
-145,2504;-169,6545
-144,2462;-168,7948
-142,8569;-167,9602
-141,6673;-166,7819
-140,3058;-165,2346
-138,7585;-163,7129
-137,2112;-161,8219
-135,6639;-159,9569
-134,1309;-157,7355
-132,4117;-155,3292
-130,6781;-152,9495
-129,1454;-150,1997
-127,4262;-147,4635
-125,7071;-144,5420
-123,9731;-141,6205
-122,4407;-138,7130
-120,7066;-135,6340
-119,1743;-132,3547
-117,4401;-129,2615
-115,8928;-126,1683
-114,3760;-123,0751
-112,4082;-119,9819
-111,4074;-116,8735
-110,0010;-113,9520
-108,9382;-111,0305
-108,2659;-108,0934
-107,3905;-105,3122
-106,6870;-102,9059
-106,1554;-100,4995
-105,8114;-98,0932
-105,4360;-95,6383
-105,4360;-93,7962
-105,4360;-91,3243
-105,4046;-89,5391
-105,7486;-88,5074
-106,0769;-87,4425
-106,5617;-86,7380
-107,4219;-86,2054
-108,2821;-85,8280
-109,1268;-85,7946
-110,0661;-86,1219
-112,2237;-86,6214
-113,2100;-87,2762
-114,7740;-88,3085
-116,1353;-89,2747
-117,6991;-90,9956
-119,0456;-92,6346
-120,7814;-95,2328
-122,3152;-97,6586
-124,0509;-99,8800
-125,5849;-102,2738
-127,3057;-104,8400
-129,0266;-107,5942
-130,7619;-110,3329
-132,2962;-113,2594
-134,0171;-116,1707
-135,7522;-119,2845
-137,3009;-122,1812
-138,8636;-125,4671
-140,2402;-128,5658
-141,6167;-131,6646
-142,9933;-134,7634
-144,3974;-137,8622
-145,4159;-140,9750
-146,6477;-143,9153
-147,5079;-146,6695
-148,3817;-149,4237
-149,0698;-152,2046
-149,7715;-154,6143
-150,3010;-157,0372
-150,6451;-159,2877
-151,0026;-161,3788
-151,1880;-163,0996
-151,2014;-164,8460
-151,0294;-166,2352
-150,8843;-167,4523
-150,3549;-168,5097
-150,0380;-169,2104
-149,3501;-169,7390
-148,6758;-170,1080
-147,8296;-170,1205
-146,7979;-169,9610
-145,7799;-169,6420
-144,5763;-168,9667
-143,3866;-168,1321
-142,0111;-166,9412
-140,6357;-165,5784
-139,2743;-164,0439
-137,7270;-162,3376
-136,1938;-160,4726
-134,4604;-158,2380
-132,9275;-156,0167
-131,2083;-153,6237
-129,4892;-151,0590
-127,7554;-148,3092
-126,2228;-145,5731
-124,4889;-142,6655
-122,9564;-139,5723
-121,2075;-136,4790
-119,8470;-133,3858
-118,2846;-130,2926
-116,9092;-127,1994
-115,5337;-124,1062
-114,1277;-121,0130
-113,1114;-117,9047
-111,8924;-114,9831
-110,8453;-112,0616
-109,9700;-109,1091
-109,2821;-106,5310
-108,5943;-103,9371
-107,8752;-101,5308
-107,5312;-99,0925
-107,1716;-97,0297
-106,9996;-94,9507
-106,8120;-93,0924
-106,7963;-90,7756
-106,9527;-89,3837
-107,3280;-88,1469
-107,2655;-87,2539
-107,9224;-86,7213
-108,9858;-86,3607
-109,6740;-86,1553
-110,3002;-86,2940
-111,6767;-86,8100
-113,0686;-87,2929
-114,2425;-88,1199
-115,8064;-89,3243
-117,1678;-90,4958
-118,7165;-92,0117
-120,2652;-93,8721
-121,7990;-96,0448
-123,5198;-99,0034
-125,2407;-101,5853
-126,9616;-104,1514
-128,6970;-106,9056
-130,2312;-109,6443
-131,9521;-112,5708
-133,6729;-115,4973
-135,4080;-118,4087
-136,9567;-121,5075
-138,5054;-124,6063
-140,0681;-127,7051
-141,4446;-130,8039
-142,8212;-133,9026
-144,2115;-137,0156
-145,4297;-139,9421
-146,4620;-142,8686
-147,5079;-145,8088
-148,3817;-148,5630
-149,0698;-151,3440
-149,7715;-153,7537
-150,2876;-156,1766
-150,8305;-158,4271
-151,0026;-160,5054
-151,1880;-162,4113
-151,1880;-164,1577
-151,2014;-165,5343
-151,0563;-166,9361
-150,5404;-167,9810
-150,0245;-168,8664
-149,5221;-169,3950
-148,8478;-169,7515
-148,0016;-169,9485
-146,9699;-169,7890
-145,9519;-169,4701
-144,7483;-168,7948
-143,5585;-167,9476
-142,1831;-166,9285
-140,8076;-165,7503
-139,4462;-164,2158
-137,8989;-162,5095
-136,3657;-160,6315
-134,6466;-158,5818
-132,9131;-156,3604
-131,3802;-153,9541
-129,6611;-151,5746
-127,9420;-148,8248
-126,2081;-146,0887
-124,6756;-143,1672
-122,9416;-140,2457
-121,3943;-137,3383
-119,8470;-134,2450
-118,2846;-131,1518
-116,9092;-128,0586
-115,5337;-124,9654
-114,1430;-121,8722
-112,9241;-118,7639
-111,8924;-115,8424
-110,8453;-112,9056
-109,9700;-110,1558
-109,2821;-107,3903
-108,5787;-104,7965
-108,0472;-102,3744
-107,7032;-100,1398
-107,3436;-97,8731
-107,1560;-95,9659
-107,1404;-94,2305
-107,3124;-92,6505
-107,4688;-91,4469
-107,7972;-90,1939
-108,2977;-89,5061
-108,9858;-88,7851
-109,6585;-88,4246
-110,5187;-88,2194
-111,3480;-88,3749
-112,5678;-88,6858
-113,5695;-89,3739
-114,9460;-90,0291
-116,3226;-91,0449
-117,6991;-92,2166
-119,0606;-93,7489
-120,5944;-95,4698
-122,3301;-97,1584
-123,8640;-99,2076
-125,5849;-101,4291
-127,3204;-103,8230
-128,8545;-106,3892
-130,5754;-109,1434
-132,2962;-111,8976
-134,0314;-114,6213
-135,5659;-117,7352
-137,3009;-120,6467
-138,8495;-123,7455
-140,4122;-126,8443
-141,7888;-129,9431
-143,1792;-133,0419
-144,3836;-136,1549
-145,5880;-139,0813
-146,8061;-142,0078
-147,8520;-144,9481
-148,7258;-147,7023
-149,4139;-150,4834
-150,1155;-152,8931
-150,6451;-155,3161
-150,9891;-157,5666
-151,3466;-159,6449
-151,5320;-161,5508
-151,5320;-163,2845
-151,5588;-164,8460
-151,2149;-166,2479
-150,8843;-167,2929
-150,3819;-168,1657
-149,6940;-168,8789
-149,0197;-169,2355
-148,1735;-169,4200
-147,1418;-169,4450
-146,1238;-169,1136
-144,9202;-168,6228
-143,7304;-167,7630
-142,3689;-166,9285
-140,8076;-165,7503
-139,4602;-164,2030
-137,7270;-162,6814
-136,1938;-160,7905
-134,4747;-158,9256
-132,7555;-156,7042
-131,0364;-154,2979
-129,3173;-151,9183
-127,5981;-149,1550
-125,8790;-146,6043
-124,1598;-143,6827
-122,4407;-140,7612
-120,7066;-137,8538
-119,1593;-134,7606
-117,6120;-131,6530
-116,0495;-128,7460
-114,6741;-125,6528
-113,2833;-122,5596
-112,0951;-119,4513
-110,6733;-116,5147
-109,8135;-113,7802
-108,9537;-110,8278
-108,0784;-108,2497
-107,3749;-105,6716
-106,8433;-103,0619
-106,4837;-100,8274
-106,2960;-98,5607
-106,2960;-96,6859
-106,2803;-94,6231
-106,4523;-92,5604
-106,5930;-90,4318
-107,1091;-89,0067
-107,6096;-88,1303
-108,2977;-87,4259
-108,9547;-86,8766
-110,0025;-86,6713
-110,8318;-86,8433
-112,0363;-86,9654
-113,2407;-87,6369
-114,4298;-88,4309
-115,7912;-89,9631
-117,3550;-91,6839
-118,7014;-93,3884
-120,4373;-95,2977
-121,9711;-96,9701
-123,6919;-99,2236
-125,4275;-101,2570
-126,9616;-103,6667
-128,6678;-106,0607
-130,5754;-108,6270
-132,2962;-111,3658
-134,0314;-114,2923
-135,5659;-117,2188
-137,3009;-120,1452
-138,8495;-123,0569
-140,3982;-126,1557
-141,9608;-129,2545
-143,3374;-132,3676
-144,7277;-135,2799
-145,9458;-138,3928
-146,9781;-141,3192
-148,0104;-144,2595
-149,0698;-147,0137
-149,7580;-149,7950
-150,4461;-152,2046
-151,1611;-154,6143
-151,5052;-157,0503
-151,8626;-159,1286
-152,0480;-161,0216
-152,0480;-162,9404
-152,0748;-164,5146
-151,7308;-165,7191
-151,3868;-166,9488
-151,0698;-167,8216
-150,3819;-168,5223
-149,7075;-169,0635
-148,8613;-169,2480
-147,8296;-169,2605
-146,8116;-169,1136
-145,6080;-168,6102
-144,4182;-167,9476
-143,0566;-166,9159
-141,5093;-165,9096
-139,9620;-164,5469
-138,4146;-163,0253
-136,8815;-161,1343
-135,1623;-159,2564
-133,4432;-157,2198
-131,7385;-154,8135
-129,8330;-152,4206
-128,1139;-149,8425
-126,3947;-147,2917
-124,6756;-144,3702
-122,9564;-141,4486
-121,2373;-138,5412
-119,5182;-135,4338
-117,7839;-132,5266
-116,2366;-129,4334
-114,6741;-126,3402
-113,3293;-123,2469
-111,6255;-120,1388
-109,6416;-117,2324
-108,7973;-114,1086
-107,7812;-111,3588
-106,5307;-108,6090
-105,8428;-105,8278
-105,1235;-103,4057
-104,7795;-101,1711
-104,4198;-98,9206
-104,2478;-96,8417
-104,0442;-94,9020
-104,2162;-93,5591
-104,3725;-91,8072
-104,7007;-90,3988
-105,2168;-89,3837
-105,7015;-88,1303
-106,5617;-87,4092
-107,4063;-87,0486
-108,4386;-86,8267
-109,4554;-87,1707
-110,6443;-87,4815
-112,0209;-88,1531
-113,3668;-88,9802
-115,0876;-90,1681
-116,7478;-91,5283
-119,2327;-93,0443
-120,7515;-94,8397
-122,6445;-97,7985
-124,5524;-100,3964
-126,2585;-102,7902
-128,1662;-105,3721
-129,8870;-107,9385
-131,5935;-110,6772
-133,5008;-113,6190
-135,2217;-116,3428
-136,9567;-119,4567
-138,5054;-122,3683
-140,0541;-125,4671
-141,6028;-128,5804
-143,1653;-131,4925
-144,5556;-134,6055
-145,7601;-137,5320
-146,9781;-140,4585
-148,0104;-143,3988
-149,0563;-146,1530
-149,9300;-148,9208
-150,6182;-151,5162
-151,3331;-153,9259
-151,6772;-156,3619
-152,0346;-158,4271
-152,2066;-160,5183
-152,4054;-162,2392
-152,2334;-163,9857
-152,0748;-165,3749
-151,7308;-166,6047
-151,4137;-167,4649
-150,7258;-168,3503
-150,0515;-168,8789
-149,1917;-169,2480
-148,3590;-169,2605
-147,1418;-169,1136
-146,1375;-168,5977
-144,7620;-168,1195
-143,3866;-167,0878
-142,0250;-166,0815
-140,4777;-164,7061
-138,9445;-163,3562
-137,2253;-161,6500
-135,5062;-159,7720
-133,7870;-157,7355
-132,0679;-155,3159
-130,3488;-153,1081
-128,6296;-150,5434
-126,9251;-147,7936
-125,0194;-145,0438
-123,2855;-142,3079
-121,7530;-139,3864
-120,0189;-136,4790
-118,4716;-133,3858
-116,9243;-130,2781
-115,3618;-127,3712
-113,9711;-124,2780
-112,7675;-121,1699
-111,5485;-118,2484
-110,5168;-115,3116
-109,4696;-112,5618
-108,5943;-109,8120
-107,9064;-107,0310
-107,2029;-104,6247
-106,6713;-102,2025
-106,3117;-99,9519
-106,1397;-97,9053
-105,9520;-95,6221
-105,9206;-93,9355
-106,2803;-91,8236
-106,4210;-90,2269
-106,9371;-89,1787
-107,4375;-88,2692
-108,1101;-87,9086
-108,9547;-87,7366
-109,9870;-87,4649
-111,0039;-88,3417
-112,2083;-89,0298
-113,3974;-89,6849
-114,7740;-90,7008
-116,1353;-91,9052
-117,6840;-93,0770
-119,2177;-94,6094
-120,9385;-96,3141
-122,6594;-98,1910
-124,3803;-100,2403
-126,1011;-102,4618
-127,8074;-104,8715
-129,7149;-107,2499
-131,4358;-110,0041
-133,1567;-112,7430
-134,8775;-115,6694
-136,5984;-118,5959
-138,3333;-121,5075
-139,8820;-124,6211
-141,4307;-127,5329
-142,9933;-130,6317
-144,3836;-133,7305
-145,5880;-136,8434
-146,7924;-139,7699
-148,0104;-142,7103
-149,0563;-145,4645
-149,9300;-148,2323
-150,6182;-150,8142
-151,3331;-153,4228
-151,6772;-155,6603
-152,0212;-157,9108
-152,3920;-160,0021
-152,3920;-161,7229
-152,4054;-163,4694
-152,2468;-164,8588
-151,9162;-166,0759
-151,4003;-167,1208
-150,8978;-168,0062
-150,2234;-168,5349
-149,3636;-168,8915
-148,5174;-169,0885
-147,4993;-168,9291
-146,3094;-168,5977
-144,9340;-168,1069
-143,5585;-167,2598
-142,1969;-166,2408
-140,6496;-165,0627
-139,1164;-163,5282
-137,3972;-161,8090
-135,6781;-160,1158
-133,9589;-158,0662
-132,2398;-155,8448
-130,5351;-153,4385
-128,6296;-151,0456
-126,9105;-148,4811
-125,2061;-145,7450
-123,3003;-142,8235
-121,5662;-139,9020
-120,0339;-136,9804
-118,2997;-134,0732
-116,7372;-130,9800
-115,3618;-127,8722
-113,9863;-124,9654
-112,5955;-121,8573
-111,3765;-118,9358
-110,3449;-115,9991
-109,2976;-113,2493
-108,4223;-110,4840
-107,7344;-107,9060
-107,0309;-105,3122
-106,4993;-102,8900
-106,1397;-100,6395
-105,9677;-98,5607
-105,7643;-96,6536
-105,9363;-94,9182
-106,1083;-93,3546
-106,2490;-91,9628
-106,7650;-90,8085
-107,2498;-89,0232
-108,1257;-87,9418
-108,7827;-87,3926
-109,8150;-87,1874
-110,8318;-87,3427
-112,0363;-87,6702
-113,2253;-88,1531
-114,5866;-88,9802
-116,1353;-90,1351
-117,6840;-91,8068
-119,2177;-94,0768
-120,9385;-95,9699
-122,6594;-97,8307
-124,3803;-100,0681
-126,0864;-102,3056
-127,9941;-104,5115
-129,7149;-107,0934
-131,4214;-109,6598
-133,3287;-112,4140
-135,0496;-115,1530
-136,7705;-118,0795
-138,5054;-120,9910
-140,0541;-124,1046
-141,6028;-127,0164
-143,1653;-130,1297
-144,5419;-133,0419
-145,9321;-136,1549
-147,1502;-139,0813
-148,1825;-142,0217
-149,2148;-144,7759
-150,2741;-147,5438
-150,9622;-150,1257
-151,6638;-152,7344
-152,1932;-154,9718
